,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,0
0,7.962400631980433,4.6040010533007205,14.716799157359423,0.1903759936801957,7.358399578679712,2.839599894669928,0.7371679915735943,1.0,18.320800210660146,29.298874652211218,12.185843537600984,0.26283200842640575,3.679199789339856,7.358399578679712,18.641600421320287,15.19799947334964,33.726801790611226,24.8581780476166,1
1,3.5082504682595252,7.754125234129763,7.737624297610712,0.24475248595221422,3.245874765870237,1.3770626170648814,0.532796962798661,2.868812148805356,12.491749531740474,25.201969753625434,6.653259205255922,0.8114686914675593,2.245874765870237,3.868812148805356,9.901814021843457,8.377062617064881,25.508250468259526,40.513042855085985,1
2,26.0,44.0,34.0,0.25,16.0,3.0,0.3,1.0,33.0,84.79,15.33,0.1,9.0,17.0,56.0,17.0,111.0,60.71,0
3,6.0,13.0,6.0,0.23,2.0,1.0,0.33,1.0,13.0,20.6,11.31,0.33,2.0,3.0,13.0,14.0,33.0,50.0,0
4,21.0,12.0,20.0,0.26,8.0,3.0,0.3,3.0,36.0,31.44,19.3,0.3,6.0,10.0,28.0,23.0,73.0,29.41,0
5,9.538885640433044,8.331659844909389,12.953337231480349,0.17715002923610262,6.4766686157401745,2.7461114359566956,0.8134721410108261,1.0,17.49222287191339,25.14321126054008,12.712278005169686,0.3134721410108261,3.2383343078700872,6.4766686157401745,17.49222287191339,15.746111435956696,38.616656921299125,32.16212555397764,1
6,4.0,1.0,82.0,0.29,40.0,21.0,0.95,12.0,73.0,98.77,30.8,0.55,21.0,41.0,90.0,28.0,83.0,6.41,0
7,25.0,17.0,14.0,0.22,6.0,3.0,0.6,3.0,18.0,39.88,13.33,0.6,4.0,7.0,27.0,16.0,66.0,55.0,0
8,16.3661925178438,6.53661925178438,35.12113795717488,0.27633807482156203,17.56056897858744,5.39014224464686,0.5560985775535314,1.0,33.02394972680306,55.776056897858744,19.42514058848141,0.11219715510706281,8.78028448929372,17.56056897858744,38.92676149643124,17.0,59.07323850356876,21.577612295889487,1
9,5.0,5.0,4.0,0.29,2.0,1.0,0.5,1.0,7.0,17.97,3.5,0.5,1.0,2.0,6.0,7.0,18.0,41.67,0
10,4.859853071820358,2.4649632679550892,6.140146928179642,0.12210220392269464,3.070073464089821,1.4649632679550895,0.64152538952991,1.0,19.859853071820357,42.30276782102632,13.166298942457574,0.4090437555523652,1.5350367320449105,3.070073464089821,23.0,13.859853071820357,29.254742875685626,15.306527004037546,1
11,1.0,1.0,48.0,0.27,24.0,13.0,0.46,14.0,99.0,40.18,114.52,0.5,12.0,24.0,62.0,50.0,106.0,4.81,0
12,8.874452108105341,5.524671264863205,12.699561686484273,0.24399123372968545,5.566520562161424,1.391630140540356,0.31433479437838574,2.1748904216210683,16.433479437838574,40.477927355677835,13.201436444540219,0.42399123372968545,3.566520562161424,6.3497808432421365,23.0,13.566520562161424,34.61586309188783,31.31527491372354,1
13,12.789878131085713,1.3260731213485726,19.579756262171426,0.3021012186891429,9.347853757302854,4.673926878651427,0.8113773188838856,1.0,18.811658767039994,32.10782146165417,17.05193480051726,0.18862268111611433,5.115951252434285,9.789878131085713,18.442024373782857,13.652146242697146,34.36963439325714,11.788790048788812,1
14,10.365964126834264,9.414910317085662,5.26807174633147,0.1726807174633147,2.634035873165735,4.048946190251398,0.8953840809276536,1.6340358731657352,24.61069507809125,41.12351167156071,11.981053809748602,0.45361434926629407,1.3170179365828676,2.634035873165735,26.14683857075419,16.317017936582868,46.708587458594046,31.59118093563473,1
15,24.357493967463682,7.642506032536316,26.368550745589776,0.18418919091728647,13.184275372794888,19.603194464523536,0.9225675727518594,6.357493967463684,95.88206529596165,73.96366176094823,32.74585970876923,0.3223464371893376,6.592137686397444,13.184275372794888,67.85995173970947,29.24570049705985,130.11670901489543,12.703390191148806,1
16,3.0,0.0,4.0,0.5,2.0,2.0,1.0,1.0,4.0,10.13,7.5,0.5,1.0,2.0,6.0,10.0,8.0,0.0,0
17,1.0,1.0,8.0,0.23,4.0,3.0,1.0,1.0,13.0,19.11,10.5,0.33,2.0,4.0,11.0,11.0,16.0,7.14,0
18,24.0,7.0,22.0,0.23,10.0,3.0,0.43,3.0,24.0,46.55,19.92,0.43,6.0,11.0,39.0,21.0,62.0,35.14,0
19,10.293546593639547,8.058466621024717,24.353226703180226,0.25058466621024716,11.176613351590113,4.0,0.57,2.23507997261483,25.118146730565396,44.16251074495581,16.4818268079417,0.31702812940812564,6.588306675795057,12.176613351590113,31.823386648409887,17.588306675795057,47.8818532694346,31.462879174955766,1
20,0.0,0.0,4.0,0.25,2.0,1.0,0.5,1.0,8.0,16.35,11.5,0.5,1.0,2.0,8.0,8.0,9.0,0.0,0
21,1.0,0.0,14.0,0.24,6.0,3.0,0.6,5.0,21.0,24.76,24.5,1.0,4.0,7.0,20.0,20.0,23.0,0.0,0
22,0.0,2.0,4.0,0.25,2.0,2.0,1.0,1.0,8.0,13.45,3.6,0.5,1.0,2.0,5.0,6.0,11.0,20.0,0
23,10.001795717743564,27.00538715323069,59.97485995159012,0.15194971990318024,27.588507406441195,9.796049420964161,0.5559748599515901,4.998204282256436,91.78168367901566,139.49776354972903,20.347249819549518,0.3320754201452296,16.19317627257446,29.98742997579506,95.18958483708734,20.39892256935386,154.77809224352853,30.51004079448935,1
