,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0
0,0.0,0.5,0.0,0.0,4.0,21.0,1.0,10.0,20.29,201.13,271.05,0.2,0.0,18.0,48.0,17.0,0
1,0.0,0.27,4.0,2.0,2.0,9.0,1.0,7.0,20.85,28.96,104.25,0.33,4.0,8.0,15.0,16.0,1
2,2.0,0.27,0.0,0.0,5.0,48.0,1.0,42.0,50.06,2012.87,1346.79,0.08,0.0,38.0,120.0,52.0,0
3,1.0,0.37,0.0,0.0,30.0,153.0,17.0,90.0,77.21,7887.54,3310.82,0.5,0.0,121.0,299.0,98.0,0
4,7.412608437865552,0.08793695781067223,0.0,0.0,1.0,9.206304218932777,1.0,8.809456328399165,40.74877094643658,50.700757961218855,191.85193895101452,1.0,0.0,10.206304218932777,30.01576054733194,34.428368985197494,1
5,1.0,0.25,0.0,0.0,3.0,10.0,3.0,12.0,18.7,112.39,194.51,1.0,0.0,9.0,27.0,15.0,0
6,0.0,0.43,0.0,0.0,7.0,33.0,4.0,18.0,18.28,555.39,427.5,0.44,0.0,26.0,50.0,44.0,0
7,3.0,0.15,8.0,2.0,4.0,19.0,1.0,20.0,15.65,838.63,486.08,0.2,8.0,16.0,66.0,43.0,1
8,0.0,0.09,0.0,0.0,1.0,2.0,1.0,11.0,23.74,93.88,200.29,1.0,0.0,3.0,34.0,18.0,0
9,0.0,0.1,0.0,0.0,1.0,1.0,1.0,10.0,20.25,58.33,145.82,1.0,0.0,2.0,28.0,12.0,0
10,3.2583341268794253,0.19044999523872344,5.30333365075177,2.0,2.955000476127655,13.258334126879426,1.0,5.831664920865265,20.691300409469783,223.52111577313377,288.35085231874166,0.2778666539699292,5.30333365075177,11.60666730150354,39.258334126879426,28.168335079134735,1
11,23.0,0.23,6.0,2.67,8.0,33.0,5.0,32.0,43.97,1006.17,892.43,0.5,8.0,25.0,93.0,102.0,0
12,46.0,0.27,18.0,2.11,3.0,47.0,1.0,34.0,45.21,1544.88,1121.28,0.09,19.0,38.0,110.0,118.0,0
13,3.7832879899368264,0.1366253400754738,5.108356005031586,2.182878740830212,3.0,17.554178002515794,2.6625340075473805,25.32506801509476,28.487837931773356,467.0504706597244,489.03160979038853,0.590463661182423,5.6625340075473805,15.445821997484206,64.43342402012635,44.66253400754738,1
14,0.45817559250835616,0.26832702370033423,0.0,0.0,1.0,1.229087796254178,1.0,2.770912203745822,11.589163511850167,4.854068867355181,31.79406030705417,1.0,0.0,2.229087796254178,7.229087796254178,10.229087796254179,1
15,10.236509543060592,0.1390872614234852,8.0,2.463691078647722,6.526980913878816,31.763490456939408,5.327783400712072,57.32778340071207,38.871021110377534,2359.8224933490096,1283.760321716304,0.6526118420925693,9.854764314590888,24.618254771530296,155.00401243416627,99.52698091387882,1
16,8.90606806644989,0.08093931933550111,4.18786386710022,2.0,1.953034033224945,22.765170166124726,1.0,37.56359160130066,42.72010745730531,1965.1055181946729,1227.9583808720777,0.32389442431924287,4.18786386710022,21.671238232574616,126.75145546840088,58.939319335501104,1
17,2.2069144353574597,0.1617234225857016,3.2069144353574597,2.7930855646425403,2.60345721767873,11.60345721767873,2.1896283469638105,14.069144353574597,22.165175454010768,237.1847986147209,307.6048297322429,0.595683664155251,4.0,10.20691443535746,47.18962834696381,32.241486612144755,1
18,8.0,0.13,2.0,2.0,5.0,21.0,1.0,29.0,43.45,698.98,739.35,0.2,2.0,18.0,84.0,70.0,1
19,25.0,0.17,8.0,2.0,3.0,22.0,1.0,22.0,29.78,448.79,490.47,0.2,8.0,19.0,59.0,81.0,0
20,28.56380504172959,0.09712761008345919,5.425522016691836,2.0,3.712761008345918,38.8403710918051,1.0,30.712761008345918,79.36991599106747,2717.994501514228,1956.5548661225416,0.27297911933232655,5.425522016691836,37.12761008345918,237.372157308799,98.26589310849694,1
21,10.0,0.14,4.0,2.0,2.0,20.0,1.0,18.0,39.64,266.44,435.99,0.33,4.0,19.0,52.0,54.0,1
22,0.0,0.5,0.0,0.0,1.0,2.0,1.0,2.0,16.92,11.51,59.21,1.0,0.0,3.0,10.0,5.0,0
23,5.0,0.16,14.0,2.0,3.0,36.0,1.0,27.0,34.3,1643.09,1007.22,0.13,14.0,30.0,120.0,67.0,1
24,8.0,0.12484520530106219,2.515479469893781,2.0,4.74226026505311,20.613390397579664,1.0,27.840171192738993,43.21674553987307,692.7968237586241,734.0908207084087,0.20644349337367227,2.515479469893781,17.74226026505311,83.48452053010622,69.61339039757966,1
25,0.1690234048239163,0.25676093619295665,0.0,0.0,1.0,1.0845117024119582,1.0,2.915488297588042,16.087582892229644,3.8508550431615904,33.15803688351036,1.0,0.0,2.084511702411958,7.084511702411958,10.084511702411959,1
26,0.0,0.7,0.0,0.0,3.0,22.0,1.0,10.0,14.22,323.91,287.92,0.14,0.0,17.0,35.0,12.0,0
27,5.0,0.08,2.0,2.0,1.0,7.0,1.0,26.0,33.15,664.85,629.86,0.5,2.0,7.0,96.0,43.0,0
28,0.0,0.6,0.0,0.0,1.0,7.0,3.0,5.0,13.11,16.78,62.91,1.0,0.0,6.0,11.0,6.0,0
29,9.0,0.1,10.0,2.2,4.0,30.0,5.0,27.0,35.15,3184.9,1419.56,0.71,11.0,25.0,152.0,93.0,1
30,1.0,0.45,6.0,2.67,3.0,18.0,4.0,11.0,17.34,136.4,206.32,0.8,8.0,15.0,28.0,17.0,0
